imageName,groundTruth,amazonLabels,amazonScores,azureLabels,azureScores,clarifaiLabels,clarifaiScores,googleLabels,googleScores,watsonLabels,watsonScores,category
museum_120_07_flickr,museum,"['Human', 'Person', 'Apparel', 'Clothing', 'Pants']","[99.88330841064453, 99.88330841064453, 98.32061767578125, 98.32061767578125, 96.7208480834961]","['gallery', 'floor', 'clothing', 'room', 'scene']","[0.9971482753753662, 0.9856894612312317, 0.9753704071044922, 0.9466469287872314, 0.9193945527076721]","['people', 'woman', 'wear', 'painting', 'adult']","[0.9910469055175781, 0.9776763319969177, 0.9776661396026611, 0.9673877954483032, 0.965768039226532]","['Art', 'Tourist attraction', 'Art gallery', 'Visual arts', 'Collection']","[0.7611771, 0.5813664, 0.56388086, 0.5502874, 0.50017774]","['person', 'Art Museum', 'Museum (Indoor)', 'display window', 'window']","[0.797, 0.799, 0.583, 0.531, 0.531]",museum
supermarche43,grocery_store,"['Shop', 'Grocery Store', 'Supermarket', 'Market', 'Person']","[97.1659164428711, 96.96731567382812, 96.80648803710938, 96.80648803710938, 74.12649536132812]","['text', 'indoor', 'convenience store', 'food', 'scene']","[0.9883354902267456, 0.983254611492157, 0.9798715114593506, 0.9362289905548096, 0.917070746421814]","['shop', 'stock', 'market', 'shopping', 'shelf']","[0.9990625381469727, 0.9987725019454956, 0.9986039996147156, 0.9962292909622192, 0.9951794743537903]","['Product', 'Retail', 'Grocery store', 'Supermarket', 'Convenience store']","[0.9618442, 0.95004475, 0.94275916, 0.9131532, 0.9092721]","['convenience store', 'shop', 'retail store', 'building', 'supermarket']","[0.768, 0.895, 0.973, 0.973, 0.538]",grocery_store
P3260270,grocery_store,"['Shelf', 'Bottle', 'Drink', 'Beverage', 'Alcohol']","[99.56036376953125, 90.72703552246094, 88.95065307617188, 88.95065307617188, 88.7917251586914]","['indoor', 'bottle', 'text', 'soft drink', 'floor']","[0.9962393641471863, 0.994147777557373, 0.9773179888725281, 0.9471411108970642, 0.9053137302398682]","['shelf', 'drink', 'stock', 'bottle', 'food']","[0.9959533214569092, 0.9862188696861267, 0.9851192831993103, 0.9763913154602051, 0.9702321290969849]","['Supermarket', 'Liquor store', 'Retail', 'Grocery store', 'Building']","[0.9353876, 0.8799056, 0.8501975, 0.82980394, 0.8129662]","['liquor store', 'shop', 'retail store', 'building', 'supermarket']","[0.704, 0.884, 0.946, 0.946, 0.579]",grocery_store
groceryamazingthing,grocery_store,"['Supermarket', 'Market', 'Shop', 'Grocery Store', 'Rug']","[99.62074279785156, 99.62074279785156, 99.62074279785156, 99.62074279785156, 68.15554809570312]","['text', 'marketplace', 'convenience store', 'scene', 'colorful']","[0.9863197803497314, 0.8433985710144043, 0.842032790184021, 0.71066814661026, 0.6712949872016907]","['commerce', 'business', 'market', 'many', 'no person']","[0.9748108386993408, 0.9683449268341064, 0.9654483795166016, 0.9399280548095703, 0.9364423751831055]","['Supermarket', 'Product', 'Retail', 'Grocery store', 'Building']","[0.9000576, 0.8828333, 0.7895755, 0.78470194, 0.6374249]","['mosaic', 'electrical device', 'newsstand', 'booth', 'shop']","[0.809, 0.809, 0.668, 0.668, 0.672]",grocery_store
ahpf_supermarche4,grocery_store,"['Grocery Store', 'Shop', 'Supermarket', 'Market', 'Indoors']","[99.36304473876953, 99.36304473876953, 98.68458557128906, 98.68458557128906, 71.58314514160156]","['text', 'convenience store', 'ceiling', 'indoor', 'shelf']","[0.9933923482894897, 0.980089545249939, 0.9570714235305786, 0.9545767307281494, 0.8367220163345337]","['shelf', 'stock', 'supermarket', 'commerce', 'market']","[0.9969496726989746, 0.9950622320175171, 0.9943795204162598, 0.9908084869384766, 0.986068606376648]","['Supermarket', 'Retail', 'Product', 'Grocery store', 'Building']","[0.9462995, 0.92523795, 0.9103113, 0.909756, 0.9082363]","['supermarket', 'grocery store', 'marketplace', 'retail store', 'building']","[0.771, 0.88, 0.88, 0.963, 0.963]",grocery_store
Grocery_store_Moscow,grocery_store,"['Human', 'Person', 'Supermarket', 'Market', 'Grocery Store']","[99.6590347290039, 99.6590347290039, 99.53837585449219, 99.53837585449219, 99.53837585449219]","['indoor', 'text', 'convenience store', 'person', 'ceiling']","[0.9946787357330322, 0.9823993444442749, 0.9476820230484009, 0.8274087905883789, 0.7907356023788452]","['shopping', 'shop', 'commerce', 'stock', 'supermarket']","[0.9988290071487427, 0.9952083826065063, 0.9943841695785522, 0.993827223777771, 0.9926032423973083]","['Supermarket', 'Building', 'Retail', 'Shopping mall', 'Marketplace']","[0.98119193, 0.9575937, 0.9556913, 0.91444844, 0.85502994]","['supermarket (hypermarket)', 'grocery store', 'marketplace', 'retail store', 'building']","[0.978, 0.979, 0.979, 0.979, 0.979]",grocery_store
or_02_01_0743_30_l,dining_room,"['Home Decor', 'Interior Design', 'Indoors', 'Building', 'Room']","[92.4697265625, 87.25885009765625, 87.25885009765625, 81.56954956054688, 81.37540435791016]","['indoor', 'chair', 'wall', 'vase', 'curtain']","[0.9933432340621948, 0.9841958284378052, 0.9816106557846069, 0.9795188903808594, 0.9567548036575317]","['interior design', 'curtain', 'indoors', 'furniture', 'room']","[0.9970861673355103, 0.9965242743492126, 0.992068886756897, 0.9793756008148193, 0.9768072962760925]","['Room', 'Interior design', 'Furniture', 'Property', 'Ceiling']","[0.95190936, 0.9296669, 0.90488166, 0.8691496, 0.812856]","['cornice (building)', 'framework', 'supporting structure', 'curtain', 'screen']","[0.733, 0.733, 0.733, 0.653, 0.657]",dining_room
Vianden_chateau_salle_a_manger,dining_room,"['Furniture', 'Chair', 'Dining Room', 'Indoors', 'Room']","[99.70198822021484, 99.59745025634766, 99.40664672851562, 99.40664672851562, 99.40664672851562]","['table', 'indoor', 'floor', 'vase', 'chair']","[0.9850291013717651, 0.9840519428253174, 0.9759310483932495, 0.9558558464050293, 0.9163196086883545]","['furniture', 'table', 'room', 'seat', 'chair']","[0.9977924227714539, 0.9976437091827393, 0.9969698786735535, 0.9938002228736877, 0.9920706152915955]","['Room', 'Property', 'Interior design', 'Building', 'Furniture']","[0.96428317, 0.93672264, 0.9313605, 0.8942741, 0.88520867]","['dining room', 'indoors', 'dining-hall', 'dining-room furniture', 'furniture']","[0.895, 0.896, 0.543, 0.521, 0.653]",dining_room
int847,dining_room,"['Chair', 'Furniture', 'Shop', 'Indoors', 'Room']","[98.5731430053711, 98.5731430053711, 91.46312713623047, 91.11851501464844, 78.96102142333984]","['floor', 'indoor', 'table', 'chair', 'vase']","[0.9985978007316589, 0.9768068790435791, 0.9588271379470825, 0.9382883310317993, 0.9326502084732056]","['table', 'furniture', 'inside', 'room', 'indoors']","[0.9976558685302734, 0.9965081214904785, 0.9952431917190552, 0.9910286068916321, 0.9878572225570679]","['Room', 'Dining room', 'Furniture', 'Interior design', 'Building']","[0.93117267, 0.90072227, 0.8906936, 0.8363195, 0.7888285]","['dining-room table', 'furniture', 'dining-room furniture', 'indoors', 'building']","[0.756, 0.935, 0.716, 0.797, 0.788]",dining_room
L_ESPACE_SALLE_A_MANGER_SITE,dining_room,"['Chair', 'Furniture', 'Flooring', 'Wood', 'Dining Table']","[99.96522521972656, 99.96522521972656, 99.65217590332031, 98.53128814697266, 97.50601196289062]","['floor', 'table', 'indoor', 'wall', 'desk']","[0.9999175071716309, 0.9918261766433716, 0.9805569648742676, 0.9513177871704102, 0.9062418937683105]","['furniture', 'room', 'table', 'chair', 'seat']","[0.9991083145141602, 0.9979976415634155, 0.9978424906730652, 0.9971029162406921, 0.9964030385017395]","['Room', 'Property', 'Furniture', 'Floor', 'House']","[0.9609858, 0.94753534, 0.9364294, 0.8966547, 0.82778156]","['dining room', 'indoors', 'dinette (dining space)', 'kitchen table', 'table']","[0.917, 0.948, 0.573, 0.5, 0.505]",dining_room
Dinning_room_east_side_400w,dining_room,"['Chair', 'Furniture', 'Table', 'Dining Table', 'Indoors']","[99.8415756225586, 99.8415756225586, 99.0421142578125, 99.0421142578125, 98.34141540527344]","['table', 'vase', 'tableware', 'kitchen & dining room table', 'indoor']","[0.9965969324111938, 0.9887129068374634, 0.9762674570083618, 0.9715884923934937, 0.9440542459487915]","['table', 'furniture', 'chair', 'dining room', 'place setting']","[0.9991320967674255, 0.9978623390197754, 0.9969218969345093, 0.9963858127593994, 0.9934955835342407]","['Restaurant', 'Room', 'Dining room', 'Property', 'Table']","[0.9606899, 0.95248944, 0.93664324, 0.9085858, 0.8677653]","['restaurant', 'building', 'dinner table', 'dining table', 'table']","[0.772, 0.772, 0.638, 0.701, 0.831]",dining_room
wares2,clothing_store,"['Shop', 'Clothing', 'Apparel', 'Shoe Shop']","[98.87623596191406, 92.85372161865234, 92.85372161865234, 91.39509582519531]","['indoor', 'ceiling', 'shop', 'text', 'green']","[0.9892127513885498, 0.9163961410522461, 0.8635499477386475, 0.7803264856338501, 0.7489367127418518]","['stock', 'indoors', 'shop', 'furniture', 'shelf']","[0.9871870279312134, 0.9781123399734497, 0.9771257638931274, 0.9736020565032959, 0.9700878262519836]","['Building', 'Footwear', 'Retail', 'Interior design', 'Room']","[0.8672521, 0.72948766, 0.71667016, 0.7000104, 0.6566393]","['perfumery', 'shop', 'retail store', 'building', 'department store']","[0.727, 0.873, 0.927, 0.927, 0.585]",clothing_store
Lulas_017_VG6D,clothing_store,"['Furniture', 'Indoors', 'Boutique', 'Shop', 'Room']","[99.93833923339844, 99.05699920654297, 98.46520233154297, 98.46520233154297, 98.28121948242188]","['indoor', 'vase', 'shop', 'shelf', 'fashion']","[0.9379985928535461, 0.8603522777557373, 0.6229376792907715, 0.5792239904403687, 0.5292837619781494]","['stock', 'shopping', 'mannequin', 'boutique', 'wear']","[0.9978150129318237, 0.9953264594078064, 0.9920109510421753, 0.9919413328170776, 0.9871002435684204]","['Boutique', 'Room', 'Building', 'Interior design', 'Closet']","[0.96131414, 0.94884217, 0.7329832, 0.6697244, 0.64324796]","['clothing store', 'shop', 'retail store', 'building', 'thriftshop']","[0.928, 0.989, 0.993, 0.993, 0.575]",clothing_store
fashionfix_drift21,clothing_store,"['Furniture', 'Shop', 'Boutique', 'Indoors', 'Room']","[96.81269073486328, 91.42607116699219, 90.63992309570312, 88.51786041259766, 85.2238998413086]","['floor', 'indoor', 'table', 'chair', 'kitchen & dining room table']","[0.9727718234062195, 0.9566285610198975, 0.9381641149520874, 0.9377235770225525, 0.6238405704498291]","['mirror', 'stock', 'room', 'furniture', 'table']","[0.9905930161476135, 0.990572988986969, 0.9898105263710022, 0.9869892597198486, 0.9841163158416748]","['Boutique', 'Room', 'Building', 'Furniture', 'Interior design']","[0.9389929, 0.90888005, 0.78348356, 0.7474496, 0.7000104]","['clothing store', 'shop', 'retail store', 'building', 'sewing room']","[0.833, 0.885, 0.901, 0.901, 0.774]",clothing_store
boutique_wide,clothing_store,"['Furniture', 'Indoors', 'Room', 'Boutique', 'Shop']","[99.8790283203125, 98.49441528320312, 98.00232696533203, 91.95600891113281, 91.95600891113281]","['indoor', 'wall', 'floor', 'dress', 'handbag']","[0.9913477897644043, 0.9856506586074829, 0.9266999959945679, 0.911007285118103, 0.850107729434967]","['people', 'stock', 'wear', 'wardrobe', 'shopping']","[0.985430121421814, 0.9776448607444763, 0.9642750024795532, 0.9610673189163208, 0.9575998783111572]","['Room', 'Boutique', 'Fashion', 'Clothes hanger', 'Interior design']","[0.8988549, 0.87788004, 0.77710795, 0.6526911, 0.5914002]","['cloakroom', 'indoors', 'clothing store', 'shop', 'retail store']","[0.696, 0.838, 0.627, 0.796, 0.819]",clothing_store
boutique6,clothing_store,"['Shop', 'Boutique', 'Apparel', 'Clothing', 'Building']","[98.63053894042969, 98.54219055175781, 94.4362564086914, 94.4362564086914, 68.68624877929688]","['indoor', 'fashion', 'cartoon', 'scene', 'dress']","[0.9722312688827515, 0.8657106161117554, 0.8360927104949951, 0.7236473560333252, 0.6978789567947388]","['stock', 'shopping', 'market', 'shop', 'sale']","[0.9993985295295715, 0.9990230202674866, 0.9990121126174927, 0.9967352151870728, 0.9946534633636475]","['Boutique', 'Clothing', 'Retail', 'Outlet store', 'Bazaar']","[0.97285914, 0.9219274, 0.9068043, 0.9022276, 0.8820489]","['thriftshop', 'shop', 'retail store', 'building', 'clothing store']","[0.991, 1, 1, 1, 0.5]",clothing_store
train_station_05_20_altavista,train_station,"['Building', 'Person', 'Human', 'Construction Crane', 'Architecture']","[98.45323944091797, 98.38619995117188, 98.38619995117188, 94.97508239746094, 93.6720199584961]","['building', 'indoor']","[0.9960665702819824, 0.8821485042572021]","['airport', 'architecture', 'building', 'business', 'urban']","[0.9810792207717896, 0.9777854681015015, 0.9627708196640015, 0.9620338678359985, 0.9584013819694519]","['Bridge', 'Architecture', 'Overpass', 'Building', 'Engineering']","[0.8859335, 0.86487967, 0.6932355, 0.660251, 0.62302935]","['truss (of bridge)', 'framework', 'supporting structure', 'girder (beam)', 'support']","[0.694, 0.76, 0.768, 0.568, 0.571]",train_station
gare_42_13_flickr,train_station,"['Vehicle', 'Transportation', 'Train', 'Terminal', 'Train Station']","[99.62637329101562, 99.62637329101562, 99.62637329101562, 99.55076599121094, 99.55076599121094]","['train', 'station', 'vehicle', 'land vehicle']","[0.992467999458313, 0.9753727912902832, 0.8911281824111938, 0.86695796251297]","['train', 'subway system', 'railway', 'locomotive', 'station']","[0.9998643398284912, 0.9997715950012207, 0.9996868968009949, 0.9985119104385376, 0.9967700242996216]","['Transport', 'Train station', 'Railway', 'Train', 'Pink']","[0.97532284, 0.95470226, 0.93888843, 0.93395966, 0.8994856]","['Train (Exterior)', 'platform', 'coal black color']","[0.993, 0.993, 0.516]",train_station
gare_41_15_flickr,train_station,"['Person', 'Human', 'Building', 'Architecture', 'Window']","[98.85243225097656, 98.85243225097656, 98.69860076904297, 98.6175537109375, 90.30011749267578]","['indoor', 'clock', 'station', 'building', 'platform']","[0.9990940093994141, 0.9670609831809998, 0.9377691149711609, 0.8089626431465149, 0.555987536907196]","['travel', 'architecture', 'indoors', 'ceiling', 'fisheye']","[0.9875959157943726, 0.9865351915359497, 0.9860794544219971, 0.9791200160980225, 0.9708709716796875]","['Building', 'Architecture', 'Daylighting', 'Ceiling', 'Interior design']","[0.9525967, 0.8365494, 0.80154085, 0.6012809, 0.54307204]","['great hall', 'hall', 'indoors', 'station', 'air terminal']","[0.78, 0.782, 0.782, 0.65, 0.612]",train_station
gare_116_03_flickr,train_station,"['Terminal', 'Vehicle', 'Transportation', 'Train', 'Train Station']","[99.78722381591797, 99.78722381591797, 99.78722381591797, 99.78722381591797, 99.78722381591797]","['train', 'track', 'station', 'platform', 'black and white']","[0.9996604919433594, 0.9958917498588562, 0.9734355211257935, 0.9579753875732422, 0.9252557158470154]","['train', 'railway', 'transportation system', 'subway system', 'station']","[0.9997024536132812, 0.999601423740387, 0.9975966215133667, 0.9956178665161133, 0.9950740337371826]","['Train station', 'Transport', 'Black-and-white', 'Monochrome photography', 'Architecture']","[0.9662062, 0.95297706, 0.94353426, 0.8700449, 0.8365494]","['Subway Station Platform', 'platform', 'Train (Exterior)', 'coal black color', 'black color']","[0.925, 0.998, 0.868, 0.93, 0.927]",train_station
estacion_de_ferrocarriles_35_07_altavista,train_station,"['Train Track', 'Rail', 'Railway', 'Transportation', 'Train']","[99.90279388427734, 99.90279388427734, 99.90279388427734, 99.90279388427734, 99.52277374267578]","['train', 'platform', 'track', 'railroad', 'station']","[0.9986954927444458, 0.9764834642410278, 0.965862512588501, 0.9645709991455078, 0.9642564058303833]","['train', 'railway', 'transportation system', 'station', 'locomotive']","[0.9993919134140015, 0.9984854459762573, 0.9979037046432495, 0.9903305768966675, 0.9883987307548523]","['Land vehicle', 'Train', 'Transport', 'Vehicle', 'Mode of transport']","[0.9961627, 0.9931972, 0.99088025, 0.99030316, 0.9813769]","['electric locomotive', 'locomotive', 'wheeled vehicle', 'vehicle', 'commuter']","[0.573, 0.628, 0.628, 0.629, 0.571]",train_station
