imageName,groundTruth,amazonLabels,amazonScores,azureLabels,azureScores,clarifaiLabels,clarifaiScores,googleLabels,googleScores,watsonLabels,watsonScores,category
Places365_val_00032926,field,"['Green', 'Spring', 'Field', 'Plant', 'Flower']","[99.99179077148438, 99.96162414550781, 96.10851287841797, 89.45210266113281, 82.22064971923828]","['plant', 'flower', 'spring', 'forb', 'mustard']","[0.942832350730896, 0.89095139503479, 0.818138599395752, 0.7671654224395752, 0.6911168098449707]","['nature', 'field', 'summer', 'rural', 'fair weather']","[0.9978228807449341, 0.9932706952095032, 0.9917641282081604, 0.9896124601364136, 0.9864432215690613]","['Flowering plant', 'Canola', 'Rapeseed', 'Mustard', 'Flower']","[0.98545843, 0.97066665, 0.9659395, 0.9442307, 0.92384976]","['rapeseed', 'herb', 'plant', 'field mustard', 'oilseed']","[0.82, 0.957, 0.957, 0.79, 0.5]",field
Places365_val_00015604,field,"['Panoramic', 'Scenery', 'Outdoors', 'Nature', 'Landscape']","[99.99574279785156, 99.99574279785156, 99.99574279785156, 99.99574279785156, 99.99574279785156]","['outdoor', 'grass', 'sky', 'landscape', 'plant']","[0.9758551120758057, 0.9737399816513062, 0.8934159278869629, 0.7978283166885376, 0.7875690460205078]","['agriculture', 'no person', 'nature', 'landscape', 'vineyard']","[0.977497935295105, 0.9762787818908691, 0.9696045517921448, 0.9678230881690979, 0.9672727584838867]","['Field', 'Plantation', 'Terrace', 'Farm', 'Agriculture']","[0.9116275, 0.86681527, 0.84863365, 0.8335951, 0.78749216]","['cultivated land', 'field soybean', 'bean', 'legume (pea like pods)', 'vegetable']","[0.656, 0.585, 0.585, 0.585, 0.585]",field
Places365_val_00029193,skyscraper,"['Gate', 'Den']","[95.65435791015625, 56.92854690551758]","['skyscraper', 'building']","[0.85085129737854, 0.6522005796432495]","['modern', 'business', 'architecture', 'glass items', 'no person']","[0.9730308055877686, 0.971380352973938, 0.9661900997161865, 0.9653342962265015, 0.9616744518280029]","['Cage', 'Animal shelter', 'Pet supply', 'Zoo', 'Mesh']","[0.97376114, 0.6712439, 0.6281246, 0.5067659, 0.50592107]","['cage', 'enclosure', 'space heater', 'columbarium', 'heat pump']","[0.602, 0.74, 0.557, 0.509, 0.5]",skyscraper
Places365_val_00021373,skyscraper,"['Urban', 'City', 'Building', 'Town', 'High Rise']","[99.93334197998047, 99.93334197998047, 99.93334197998047, 99.93334197998047, 99.93334197998047]","['skyscraper', 'building', 'architecture', 'tower', 'sky']","[0.9885340929031372, 0.9758561849594116, 0.9453946352005005, 0.8028159141540527, 0.6507759094238281]","['architecture', 'building', 'city', 'urban', 'skyscraper']","[0.9916869401931763, 0.9892043471336365, 0.9855732917785645, 0.9786222577095032, 0.9738374948501587]","['Architecture', 'Skyscraper', 'Landmark', 'Building', 'Condominium']","[0.9463685, 0.9260514, 0.915385, 0.91415024, 0.9089568]","['skyscraper', 'building', 'high-rise building', 'tower', 'greenishness color']","[0.668, 0.701, 0.561, 0.573, 0.893]",skyscraper
Places365_val_00008274,skyscraper,"['Urban', 'City', 'Building', 'Town', 'Metropolis']","[99.99959564208984, 99.99959564208984, 99.99959564208984, 99.99959564208984, 99.99959564208984]","['skyscraper', 'night', 'building', 'city', 'sky']","[0.9887377023696899, 0.9724745750427246, 0.9644746780395508, 0.9511241316795349, 0.9356389045715332]","['city', 'cityscape', 'urban', 'skyscraper', 'building']","[0.9983024597167969, 0.9957291483879089, 0.9932420253753662, 0.990319550037384, 0.9903108477592468]","['Metropolitan area', 'Cityscape', 'City', 'Metropolis', 'Urban area']","[0.9900213, 0.9894404, 0.98474306, 0.96972233, 0.9684814]","['city', 'business district', 'Skyline (night)', 'blue color']","[0.853, 0.707, 0.5, 0.904]",skyscraper
Places365_val_00018904,skyscraper,"['Condo', 'Building', 'Housing', 'Architecture', 'Tower']","[99.99781036376953, 99.99781036376953, 99.99781036376953, 99.5617904663086, 99.5617904663086]","['sky', 'outdoor', 'skyscraper', 'cloud', 'tower']","[0.9987385272979736, 0.996891975402832, 0.9917725324630737, 0.9633227586746216, 0.9481579065322876]","['skyscraper', 'architecture', 'building', 'city', 'office']","[0.9956433773040771, 0.9953452348709106, 0.9929336309432983, 0.9904431104660034, 0.9889636039733887]","['Metropolitan area', 'Skyscraper', 'Tower block', 'Metropolis', 'Condominium']","[0.9879712, 0.98508734, 0.9740536, 0.96866506, 0.96154505]","['high-rise building', 'tower', 'condominium', 'dwelling', 'housing']","[0.907, 0.908, 0.5, 0.5, 0.501]",skyscraper
Places365_val_00013626,skyscraper,"['Building', 'Office Building', 'High Rise', 'Urban', 'Town']","[99.49261474609375, 99.49261474609375, 98.82130432128906, 98.82130432128906, 98.82130432128906]","['city', 'architecture', 'sky', 'tower', 'outdoor']","[0.9140827655792236, 0.888461709022522, 0.887104332447052, 0.8860950469970703, 0.8587878942489624]","['architecture', 'building', 'city', 'skyscraper', 'office']","[0.9890074133872986, 0.9837919473648071, 0.9773036241531372, 0.9764809608459473, 0.9714707136154175]","['Architecture', 'Skyscraper', 'Tower', 'Arch', 'Building']","[0.9261246, 0.9195753, 0.79724437, 0.7906528, 0.7692614]","['pointed arch', 'arch', 'latticework', 'framework', 'supporting structure']","[0.559, 0.569, 0.55, 0.612, 0.614]",skyscraper
Places365_val_00021655,airport_terminal,"['Handrail', 'Banister', 'Person', 'Human', 'Building']","[99.96845245361328, 99.96845245361328, 96.03013610839844, 96.03013610839844, 92.60719299316406]","['building', 'indoor', 'stairs', 'station']","[0.9933162927627563, 0.9748973846435547, 0.8518849611282349, 0.6184911727905273]","['modern', 'indoors', 'ceiling', 'airport', 'business']","[0.9898248314857483, 0.9882830381393433, 0.9840655326843262, 0.9762542247772217, 0.975651204586029]","['Building', 'Architecture', 'Daylighting', 'Stairs', 'Escalator']","[0.877724, 0.8042546, 0.8039077, 0.7599831, 0.73053336]","['atrium of building', 'courtyard', 'mezzanine', 'floor', 'Escalator']","[0.692, 0.692, 0.599, 0.6, 0.534]",airport_terminal
Places365_val_00029440,airport_terminal,"['Person', 'Human', 'Terminal', 'Vehicle', 'Transportation']","[99.8129653930664, 99.8129653930664, 98.65153503417969, 90.1568832397461, 90.1568832397461]","['floor', 'indoor', 'airport', 'ceiling', 'station']","[0.996686577796936, 0.9909070730209351, 0.961624264717102, 0.9424067735671997, 0.9047337770462036]","['station', 'stock', 'airport', 'shop', 'indoors']","[0.9967256784439087, 0.9930436611175537, 0.9909566640853882, 0.9870948791503906, 0.985313892364502]","['Building', 'Airport', 'Check-in', 'Airport terminal', 'Infrastructure']","[0.88733107, 0.8858785, 0.86357874, 0.85743374, 0.77768326]","['bus stop', 'check-in', 'air terminal', 'indoors', 'steel blue color']","[0.834, 0.579, 0.5, 0.798, 0.945]",airport_terminal
Places365_val_00006722,airport_terminal,"['Terminal', 'Human', 'Person', 'Train Station', 'Transportation']","[99.80870819091797, 98.59281158447266, 98.59281158447266, 92.39820861816406, 92.39820861816406]","['person', 'text', 'building', 'station', 'several']","[0.9143471717834473, 0.8240925073623657, 0.6069486141204834, 0.512362003326416, 0.17880138754844666]","['crowd', 'travel', 'business', 'city', 'tourist']","[0.9882082939147949, 0.985139787197113, 0.980679988861084, 0.9743013381958008, 0.9672648310661316]","['Building', 'Airport terminal', 'Airport', 'Crowd', 'Train station']","[0.88733107, 0.8167652, 0.8052579, 0.73369205, 0.6659192]","['person', 'air terminal', 'exhibition hall', 'hall', 'indoors']","[0.582, 0.714, 0.683, 0.691, 0.691]",airport_terminal
Places365_val_00028450,airport_terminal,"['Handrail', 'Banister', 'Building', 'Construction Crane', 'Office Building']","[99.74004364013672, 99.74004364013672, 89.0427474975586, 88.4806137084961, 88.25148010253906]","['sky', 'building', 'station', 'architecture', 'steel']","[0.9290128946304321, 0.9110182523727417, 0.7481343746185303, 0.7475800514221191, 0.7208625078201294]","['modern', 'architecture', 'expression', 'glass items', 'building']","[0.9915136098861694, 0.9853872656822205, 0.9831976890563965, 0.9828241467475891, 0.9753652811050415]","['Architecture', 'Metal', 'Steel', 'Handrail', 'Beam']","[0.78712916, 0.78712076, 0.7126686, 0.70526284, 0.69218963]","['structural member', 'support', 'beam', 'girder (beam)', 'framework']","[0.593, 0.841, 0.546, 0.539, 0.5]",airport_terminal
Places365_val_00005027,airport_terminal,"['Airport', 'Person', 'Human', 'Terminal', 'Airport Terminal']","[99.54537963867188, 98.779052734375, 98.779052734375, 94.4791259765625, 94.4791259765625]","['indoor', 'building', 'people', 'person']","[0.9011222124099731, 0.855614185333252, 0.8280779123306274, 0.5172768831253052]","['shopping', 'mall', 'shop', 'indoors', 'stock']","[0.9953093528747559, 0.9952862858772278, 0.9931116104125977, 0.9899848699569702, 0.9896889925003052]","['Electronics', 'Factory', 'Industry', 'Building', 'Machine']","[0.7916135, 0.7765987, 0.76914656, 0.7200997, 0.65776056]","['air terminal', 'production line', 'system', 'automobile factory', 'factory']","[0.796, 0.534, 0.535, 0.521, 0.53]",airport_terminal
Places365_val_00018331,bedchamber,"['Room', 'Indoors', 'Living Room', 'Interior Design', 'Flooring']","[99.46729278564453, 99.46729278564453, 99.2242660522461, 99.16031646728516, 98.84619140625]","['indoor', 'fireplace', 'wall', 'floor', 'home']","[0.9933710098266602, 0.992072582244873, 0.98951655626297, 0.9308373928070068, 0.9194799661636353]","['indoors', 'room', 'furniture', 'house', 'trading floor']","[0.9982364177703857, 0.9978101849555969, 0.9977823495864868, 0.9961404800415039, 0.9905469417572021]","['Property', 'Room', 'Living room', 'Building', 'Floor']","[0.9772982, 0.9698926, 0.91874266, 0.8999031, 0.89970744]","['living room', 'indoors', 'bedsitting room', 'apartment', 'housing']","[0.634, 0.738, 0.595, 0.7, 0.749]",bedchamber
Places365_val_00035147,bedchamber,"['Crypt', 'Building', 'Mansion', 'Housing', 'House']","[97.10502624511719, 94.30603790283203, 93.77166748046875, 93.77166748046875, 93.77166748046875]","['indoor', 'building', 'church', 'baroque', 'furniture']","[0.9834301471710205, 0.5389174222946167, 0.535816490650177, 0.5129014253616333, 0.5108157396316528]","['architecture', 'travel', 'religion', 'ancient', 'art']","[0.9923354983329773, 0.9863351583480835, 0.9859136343002319, 0.9854686260223389, 0.9843674898147583]","['Holy places', 'Architecture', 'Building', 'Furniture', 'Historic site']","[0.920573, 0.76329434, 0.74911064, 0.6718295, 0.6314029]","['apse (church)', 'enclosure', 'altarpiece', 'screen', 'indoors']","[0.704, 0.811, 0.51, 0.51, 0.51]",bedchamber
Places365_val_00018880,bedchamber,"['Furniture', 'Housing', 'Building', 'Bedroom', 'Room']","[99.89720153808594, 99.57991790771484, 99.57991790771484, 98.90123748779297, 98.90123748779297]","['indoor', 'living', 'room', 'sofa', 'ceiling']","[0.9991462230682373, 0.9977985620498657, 0.9967301487922668, 0.9875947833061218, 0.9812920093536377]","['furniture', 'table', 'house', 'chair', 'seat']","[0.997838020324707, 0.9967962503433228, 0.995078444480896, 0.9944225549697876, 0.9933216571807861]","['Room', 'Property', 'Living room', 'Furniture', 'Interior design']","[0.9673654, 0.95829964, 0.9580789, 0.941298, 0.9355183]","['log cabin', 'building', 'living room', 'indoors', 'parlor']","[0.833, 0.834, 0.658, 0.743, 0.5]",bedchamber
Places365_val_00030013,bedchamber,"['Room', 'Indoors', 'Bedroom', 'Furniture', 'Bed']","[99.99417114257812, 99.99417114257812, 99.99417114257812, 99.74766540527344, 98.2124252319336]","['indoor', 'wall', 'floor', 'room', 'bed']","[0.999619722366333, 0.9989798069000244, 0.995936393737793, 0.9938820004463196, 0.9894980192184448]","['bedroom', 'furniture', 'bed', 'room', 'hotel']","[0.9994945526123047, 0.9994440078735352, 0.9992690086364746, 0.9989268779754639, 0.9975358247756958]","['Bedroom', 'Room', 'Furniture', 'Bed', 'Property']","[0.9913546, 0.97986174, 0.9757039, 0.96883917, 0.9488445]","['bedroom', 'indoors', 'hotel room', 'bedsitting room', 'apartment']","[0.804, 0.864, 0.574, 0.5, 0.501]",bedchamber
Places365_val_00029536,bedchamber,"['Furniture', 'Indoors', 'Room', 'Chair', 'Waiting Room']","[99.99221801757812, 89.86884307861328, 84.94468688964844, 79.03435516357422, 74.33612060546875]","['floor', 'indoor', 'curtain', 'room', 'interior']","[0.9933031797409058, 0.9844823479652405, 0.9302715063095093, 0.8788101673126221, 0.8291714191436768]","['indoors', 'furniture', 'room', 'chandelier', 'architecture']","[0.9932197332382202, 0.9907159209251404, 0.9803146123886108, 0.9786831140518188, 0.9715427756309509]","['Room', 'Property', 'Furniture', 'Interior design', 'Building']","[0.9197382, 0.8691496, 0.861404, 0.8528951, 0.78012806]","['drapery', 'fabric', 'bedroom', 'indoors', 'gas fixture']","[0.695, 0.695, 0.584, 0.584, 0.564]",bedchamber
Places365_val_00018081,castle,"['Castle', 'Building', 'Architecture', 'Fort']","[99.83242797851562, 99.83242797851562, 99.83242797851562, 91.19677734375]","['grass', 'castle', 'magic', 'christmas', 'lit']","[0.9916064739227295, 0.8964697122573853, 0.792922854423523, 0.7299817800521851, 0.7098770141601562]","['architecture', 'castle', 'no person', 'illuminated', 'evening']","[0.9871500730514526, 0.985308051109314, 0.983157753944397, 0.9756786823272705, 0.9741206169128418]","['Castle', 'Lighting', 'Park', 'Walt disney world', 'Night']","[0.9224811, 0.8932902, 0.7518076, 0.74234164, 0.70755166]","['castle', 'fortification', 'defensive structure', 'palace', 'building']","[0.957, 0.957, 0.957, 0.5, 0.5]",castle
Places365_val_00009588,castle,"['Outdoors', 'Nature', 'Sky', 'Azure Sky', 'Ruins']","[96.2471923828125, 94.56713104248047, 91.70366668701172, 81.00543975830078, 72.54329681396484]","['sky', 'outdoor', 'cloud', 'brick', 'clouds']","[0.9992377758026123, 0.9981310963630676, 0.9536961317062378, 0.6257846355438232, 0.24792221188545227]","['architecture', 'outdoors', 'sky', 'tower', 'cloud']","[0.9865623712539673, 0.9786720275878906, 0.9749246835708618, 0.9716579914093018, 0.9660285711288452]","['Sky', 'Cloud', 'Architecture', 'Building', 'Cumulus']","[0.93361944, 0.8467217, 0.7263346, 0.7047084, 0.6883019]","['Gray Sky', 'sky', 'battlement', 'embankment', 'mound']","[0.885, 0.66, 0.5, 0.501, 0.501]",castle
Places365_val_00003257,castle,"['Housing', 'Architecture', 'Mansion', 'House', 'Palace']","[99.99285888671875, 99.99285888671875, 99.99285888671875, 99.99285888671875, 99.99285888671875]","['sky', 'grass', 'building', 'outdoor', 'tree']","[0.9981198310852051, 0.9970237016677856, 0.9852334856987, 0.9796247482299805, 0.9494736194610596]","['architecture', 'castle', 'travel', 'building', 'outdoors']","[0.9980554580688477, 0.9952905178070068, 0.98262619972229, 0.9823971390724182, 0.9804972410202026]","['Estate', 'Castle', 'Building', 'Landmark', 'Property']","[0.92930895, 0.9255589, 0.9167297, 0.915385, 0.8912869]","['castle', 'fortification', 'defensive structure', 'gatehouse', 'building']","[0.951, 0.952, 0.952, 0.5, 0.501]",castle
Places365_val_00031092,castle,"['Building', 'Dome', 'Architecture', 'Human', 'Person']","[99.99139404296875, 99.99139404296875, 99.99139404296875, 95.14988708496094, 95.14988708496094]","['outdoor', 'sky', 'tree', 'building', 'place of worship']","[0.9825791120529175, 0.942023515701294, 0.9275480508804321, 0.8311755657196045, 0.6832912564277649]","['architecture', 'minaret', 'religion', 'travel', 'city']","[0.997480034828186, 0.9893014430999756, 0.9875838756561279, 0.9862070679664612, 0.9793437719345093]","['Mosque', 'Khanqah', 'Holy places', 'Place of worship', 'Landmark']","[0.94881856, 0.9334673, 0.9002917, 0.88333535, 0.87770396]","['religious building', 'building', 'alabaster color', 'steel blue color']","[0.991, 0.991, 0.652, 0.604]",castle
Places365_val_00033280,castle,"['Building', 'Architecture', 'Castle', 'Fort', 'Person']","[99.88993835449219, 99.88993835449219, 99.78063201904297, 94.22545623779297, 93.32210540771484]","['screenshot', 'outdoor', 'sky', 'fountain', 'dark']","[0.9128048419952393, 0.904294490814209, 0.6310323476791382, 0.4114497900009155, 0.3862663507461548]","['illuminated', 'no person', 'light', 'architecture', 'dusk']","[0.9962092638015747, 0.983949601650238, 0.9793500900268555, 0.9789900779724121, 0.9727010726928711]","['Fountain', 'Light', 'Lighting', 'Water feature', 'Walt disney world']","[0.9527847, 0.8791419, 0.8236098, 0.80275565, 0.7954145]","['palace', 'castle', 'fortification', 'defensive structure', 'lighting']","[0.736, 0.552, 0.552, 0.552, 0.5]",castle
Places365_val_00026639,creek,"['Rock', 'Bush', 'Vegetation', 'Plant', 'Nature']","[99.9955825805664, 97.60594177246094, 97.60594177246094, 97.60594177246094, 96.32840728759766]","['nature', 'outdoor', 'water', 'waterfall', 'river']","[0.9998645782470703, 0.9697227478027344, 0.9565120935440063, 0.8419842720031738, 0.7878668308258057]","['waterfall', 'water', 'stream', 'no person', 'river']","[0.9989739656448364, 0.9974510669708252, 0.9906333088874817, 0.9904018640518188, 0.9892922639846802]","['Waterfall', 'Body of water', 'Water resources', 'Nature', 'Natural landscape']","[0.9904476, 0.98677695, 0.98167497, 0.979691, 0.9779377]","['gulch (small gorge)', 'valley', 'nature', 'person', 'Waterfalls']","[0.669, 0.821, 0.91, 0.823, 0.577]",creek
Places365_val_00010035,creek,"['Rock', 'Nature', 'Outdoors', 'Water', 'Vegetation']","[99.99470520019531, 98.06437683105469, 97.63450622558594, 97.20832061767578, 94.07545471191406]","['nature', 'outdoor', 'tree', 'water', 'waterfall']","[0.9932419061660767, 0.9849686622619629, 0.9809845089912415, 0.9618687629699707, 0.9135922193527222]","['waterfall', 'water', 'stream', 'nature', 'cascade']","[0.9988133907318115, 0.9975025653839111, 0.9966777563095093, 0.9951764941215515, 0.9936122894287109]","['Water resources', 'Body of water', 'Natural landscape', 'Nature', 'Watercourse']","[0.99028665, 0.98635864, 0.98385745, 0.97867644, 0.9776733]","['person', 'arroyo (stream)', 'valley', 'nature', 'Waterfalls']","[0.982, 0.645, 0.647, 0.788, 0.525]",creek
Places365_val_00014774,creek,"['Water', 'Outdoors', 'Stream', 'Creek', 'Nature']","[99.93568420410156, 99.92593383789062, 99.92593383789062, 99.92593383789062, 99.92593383789062]","['grass', 'outdoor', 'ground', 'tree', 'nature']","[0.9999725818634033, 0.9991989135742188, 0.9923434257507324, 0.9884533882141113, 0.9290406107902527]","['nature', 'wood', 'leaf', 'environment', 'landscape']","[0.9982892274856567, 0.9981131553649902, 0.9891223311424255, 0.9882223606109619, 0.9868154525756836]","['Nature reserve', 'Nature', 'Natural environment', 'Vegetation', 'Natural landscape']","[0.95697695, 0.9516123, 0.93323314, 0.924424, 0.8855189]","['streambed', 'nature', 'person', 'tree', 'greenishness color']","[0.844, 0.846, 0.502, 0.79, 0.962]",creek
